age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
24,3.0,1,1.0,0,0.08254498574619142,1,0,,3,6,0.11569743798291988,2,0.0,0,,0
33,6.0,1,1.0,0,0.0758357089680969,1,0,,3,6,0.004676697844652297,1,0.0,0,,0
32,1.0,0,1.0,0,0.07707951264685055,1,0,,3,6,0.07706384709231395,2,0.0,0,,0
36,3.0,1,1.0,0,0.22171481488206563,1,0,,3,6,0.08255388369255795,3,0.0,0,,0
48,6.0,1,1.0,0,0.11282298040782235,1,0,,3,6,0.021553477023180154,6,0.0,0,,0
57,4.0,1,1.0,0,0.07751529787736278,1,0,,3,6,0.0799105327368849,3,0.0,0,,0
39,8.0,1,1.0,0,0.07525466199408058,1,0,,3,6,0.023586823912159414,1,0.0,0,,0
31,3.0,1,2.0,0,0.07957619886332686,1,1,,3,6,0.005083367222448149,1,0.0,0,,0
35,6.0,1,1.0,0,0.07036115700978701,1,0,,3,6,0.023993493289955266,2,0.0,0,,0
30,0.0,0,0.0,0,0.07478256132769233,0,0,,3,6,0.015250101667344449,1,0.0,0,,0
32,0.0,0,0.0,0,0.1879777749532439,1,0,,3,6,0.010980073200488003,1,0.0,0,,0
39,3.0,1,2.0,0,0.07799647740272003,1,1,,3,6,0.04778365189101261,1,0.0,0,,0
38,1.0,1,1.0,0,0.07304849926461242,1,0,,3,6,0.0821472143147621,4,0.0,0,,0
37,6.0,1,1.0,0,0.07280337007244929,1,0,,3,6,0.025620170801138674,1,0.0,0,,0
30,5.0,1,1.0,0,0.06948050768979355,1,1,,3,6,0.02074013826758845,1,0.0,0,,0
35,0.0,0,0.0,0,0.11627294681604416,1,0,,3,6,0.0461569743798292,1,0.0,0,,0
49,3.0,1,1.0,0,0.06752855301145752,1,0,,3,6,0.025010166734444898,5,0.0,0,,0
30,3.0,1,2.0,0,0.07594465527572494,1,0,,3,6,0.02745018300122001,1,0.0,0,,0
23,3.0,0,1.0,0,0.08470575418081455,1,0,,3,6,0.020333468889792598,3,0.0,0,,0
32,5.0,0,1.0,0,0.07938554282497776,1,0,,3,6,0.061610410736071576,1,0.0,0,,0
27,0.0,0,1.0,0,0.07441940696893215,1,0,,3,6,0.14884099227328182,2,0.0,0,,1
30,0.0,0,0.0,0,0.09264975577869373,1,0,,3,6,0.07442049613664091,1,0.0,0,,0
32,0.0,0,0.0,0,0.08164617870825995,1,0,,3,6,0.046360309068727124,1,0.0,0,,0
31,5.0,0,1.0,0,0.08722059811522888,1,0,,3,6,0.0028466856445709637,1,0.0,0,,0
32,6.0,1,1.0,0,0.08609481960307229,1,0,,3,6,0.03924359495729972,1,0.0,0,,0
32,3.0,1,1.0,0,0.08125578777259274,1,0,,3,6,0.08316388775925172,1,0.0,0,,0
30,0.0,0,0.0,0,0.074156120058831,1,0,,3,6,0.044733631557543715,2,0.0,0,,0
35,3.0,1,1.0,0,0.07290323752110835,0,0,,3,6,0.0065067100447336315,3,0.0,0,,0
37,1.0,0,1.0,0,0.07703411835200552,1,0,,3,6,0.0469703131354209,2,0.0,0,,0
30,0.0,0,0.0,0,0.07492782307119641,1,0,,3,6,0.04920699471329809,2,0.0,0,,0
46,3.0,1,1.0,0,0.07500953280191745,1,0,,3,6,0.06303375355835705,4,0.0,0,,0
32,0.0,1,1.0,0,0.07183193216276579,1,0,,3,6,0.04392029280195201,2,0.0,0,,0
34,0.0,0,0.0,0,0.07841410491529424,1,0,,3,6,0.024196827978853194,4,0.0,0,,0
33,6.0,0,1.0,0,0.13209739799901948,1,0,,3,6,0.10065067100447336,3,0.0,0,,0
59,0.0,1,0.0,0,0.07463729958418826,1,0,,3,6,0.026026840178934526,6,0.0,0,,0
30,6.0,1,1.0,0,0.07280337007244929,1,1,,3,6,0.03761691744611631,1,0.0,0,,0
31,5.0,0,1.0,0,0.07758792874911481,1,0,,3,6,0.14680764538430255,2,0.0,0,,0
40,3.0,1,2.0,0,0.0882192726018194,1,1,,3,6,0.048800325335502236,5,0.0,0,,0
31,5.0,0,1.0,0,0.09190528934323534,1,0,,3,6,0.09251728344855632,1,0.0,0,,0
31,1.0,1,0.0,1,0.0806021099268244,1,0,,3,6,0.028060187067913786,2,0.0,0,,0
33,1.0,1,1.0,0,0.08207288507980318,1,0,,3,6,0.07340382269215127,3,0.0,0,,0
27,5.0,0,1.0,0,0.0790768616200316,1,0,,3,6,0.08499389995933307,2,0.0,0,,0
31,5.0,0,2.0,0,0.07041563016360104,1,0,,3,6,0.0422936152907686,1,0.0,0,,0
29,6.0,0,1.0,0,0.07732464183901368,1,0,,3,6,0.0359902399349329,26,0.0,0,,0
44,5.0,1,0.0,0,0.08722059811522888,1,0,,3,6,0.01708011386742578,15,0.0,0,,0
36,3.0,0,1.0,0,0.07312113013636447,1,0,,3,6,0.08845058967059781,3,0.0,0,,0
37,0.0,1,1.0,0,0.07589926098087993,0,0,,3,6,0.024400162667751118,2,0.0,0,,0
24,5.0,0,1.0,0,0.07340257476440361,1,0,,3,6,0.16775111834078893,1,0.0,0,,0
51,7.0,1,1.0,0,0.08452417700143446,1,0,,3,6,0.010370069133794225,2,0.0,0,,0
32,3.0,1,1.0,0,0.08896373903727779,1,1,,3,6,0.04839365595770639,6,0.0,0,,0
36,1.0,1,0.0,0,0.08880031957583572,1,0,,3,6,0.05266368442456283,1,0.0,0,,0
30,6.0,1,1.0,0,0.07431953952027309,1,0,,3,6,0.048190321268808456,2,0.0,0,,0
47,5.0,1,1.0,0,0.07280337007244929,0,0,,3,6,0.022366815778771858,2,0.0,0,,0
37,6.0,0,1.0,0,0.07532729286583262,1,0,,3,6,0.21248474989833266,3,0.0,0,,1
27,3.0,1,1.0,0,0.0802298767090952,1,0,,3,6,0.03822692151281008,5,0.0,0,,0
32,5.0,1,1.0,0,0.07531821400686362,1,0,,3,6,0.0469703131354209,12,0.0,0,,0
47,0.0,1,0.0,0,0.06846367548526501,1,0,,3,6,0.005490036600244001,6,0.0,0,,0
45,3.0,1,1.0,0,0.07079694224029924,1,1,,3,6,0.03456689711264742,1,0.0,0,,0
28,3.0,1,1.0,0,0.07524558313511158,1,0,,3,6,0.12505083367222447,1,0.0,0,,0
53,2.0,1,,0,0.11580084614965591,1,0,,3,6,0.13745424969499798,5,0.0,0,,0
45,0.0,1,0.0,0,0.08526864343689285,1,0,,3,6,0.03904026026840179,4,0.0,0,,0
33,0.0,1,0.0,0,0.1041799066693298,1,0,,3,6,0.05246034973566491,2,0.0,0,,0
41,3.0,1,1.0,0,0.07323007644399251,1,0,,3,6,0.01728344855632371,1,0.0,0,,0
28,3.0,1,1.0,0,0.07477348246872333,1,0,,3,6,0.17486783245221635,1,0.0,0,,0
35,1.0,1,0.0,0,0.09266791349663174,1,0,,3,6,0.13826758845058967,2,0.0,0,,0
47,0.0,1,0.0,0,0.2358959925916511,1,0,,3,6,0.03355022366815779,2,0.0,0,,0
27,6.0,0,1.0,0,0.10103862146605415,1,0,,3,6,0.07238714924766165,2,0.0,0,,0
30,3.0,0,1.0,0,0.08056579449094838,1,0,,3,6,0.04778365189101261,2,0.0,0,,0
40,0.0,0,0.0,0,0.08932689339603798,1,1,,3,6,0.0351769011793412,3,0.0,0,,0
34,3.0,0,1.0,0,0.07242205799575109,1,1,,3,6,0.05978039853599024,2,0.0,0,,0
39,7.0,0,0.0,0,0.0830806384253627,1,0,,3,6,0.04392029280195201,1,0.0,0,,0
26,6.0,0,1.0,0,0.07349336335409366,1,0,,3,6,0.0359902399349329,1,0.0,0,,0
27,2.0,0,0.0,0,0.07745174586457974,1,1,,3,6,0.044733631557543715,1,0.0,0,,0
45,3.0,1,1.0,0,0.14414504385088883,1,0,,3,6,0.13033753558357056,2,0.0,0,,0
43,2.0,1,0.0,0,0.09630853594320266,0,0,,3,6,0.0077267181781211875,3,0.0,0,,0
34,0.0,0,0.0,0,0.07589018212191091,1,0,,3,6,0.12871085807238714,28,0.0,0,,0
30,2.0,0,0.0,0,0.07223140195740199,1,0,,3,6,0.01911346075640504,1,0.0,0,,0
45,3.0,1,2.0,0,0.074137962340893,1,0,,3,6,0.09719398129320862,2,0.0,0,,0
43,5.0,1,1.0,0,0.07669820057015235,1,1,,3,6,0.0071167141114274095,32,0.0,0,,0
48,6.0,0,1.0,0,0.10710329925734934,1,0,,3,6,0.009353395689304595,6,0.0,0,,0
25,1.0,0,1.0,0,0.07207706135492892,1,1,,3,6,0.018096787311915413,1,0.0,0,,0
35,3.0,1,,0,0.07331178617471357,1,0,,3,6,0.026433509556730378,1,0.0,0,,0
29,9.0,1,1.0,0,0.07500953280191745,1,0,,3,6,0.0071167141114274095,1,0.0,0,,0
38,6.0,1,2.0,0,0.07195903618833185,1,0,,3,6,0.053477023180154536,1,0.0,0,,0
39,3.0,1,1.0,0,0.07464637844315726,1,0,,3,6,0.029076860512403414,1,0.0,0,,0
24,3.0,0,,0,0.07671635828809036,1,0,,3,6,0.021960146400976006,12,0.0,0,,0
43,1.0,0,0.0,0,0.32458736585985876,1,0,,3,6,0.03334688897925986,7,0.0,0,,0
28,6.0,0,1.0,0,0.10526029088664136,1,0,,3,6,0.049816998779991864,1,0.0,0,,0
35,6.0,0,1.0,0,0.0688359087029942,1,0,,3,6,0.008743391622610817,5,0.0,0,,0
31,6.0,0,1.0,0,0.07392914858460589,1,0,,3,6,0.0313135420902806,4,0.0,0,,0
23,6.0,0,1.0,0,0.07666188513427633,1,0,,3,6,0.15616104107360715,1,0.0,0,,1
40,3.0,1,2.0,0,0.08114684146496469,1,0,,3,6,0.0664904432696218,2,0.0,0,,0
38,0.0,0,0.0,0,0.08734770214079494,1,0,,3,6,0.04371695811305409,3,0.0,0,,0
32,3.0,1,1.0,0,0.07714306465963358,1,0,,3,6,0.040666937779585195,1,0.0,0,,0
26,1.0,1,0.0,0,0.06837288689557497,1,0,,3,6,0.06506710044733631,1,0.0,0,,0
25,0.0,1,2.0,0,0.0743286183792421,1,0,,3,6,0.16287108580723872,1,0.0,0,,1
31,2.0,0,0.0,0,0.07280337007244929,0,0,,3,6,0.0063033753558357055,5,0.0,0,,0
32,1.0,0,1.0,0,0.07514571568645252,0,0,,3,6,0.023180154534363562,3,0.0,0,,0
43,3.0,1,2.0,0,0.07303034154667441,1,0,,3,6,0.04798698657991053,7,0.0,0,,0
39,2.0,1,0.0,0,0.07469177273800229,1,0,,3,6,0.040870272468483126,2,0.0,0,,0
36,3.0,1,1.0,0,0.07189548417554882,1,0,,3,6,0.07503050020333468,2,0.0,0,,0
26,3.0,0,1.0,1,0.07247653114956512,1,0,,3,6,0.09800732004880032,2,0.0,0,,1
44,6.0,1,1.0,0,0.058086539683692553,1,1,,3,6,0.03477023180154534,5,0.0,0,,0
47,3.0,1,2.0,0,0.0739473063025439,1,0,,3,6,0.49938999593330624,2,0.0,0,,1
40,3.0,1,2.0,0,0.07280337007244929,1,0,,3,6,0.06689711264741766,3,0.0,0,,0
44,1.0,1,1.0,0,0.15395021153741398,1,0,,3,6,0.01911346075640504,18,0.0,0,,0
30,0.0,0,0.0,0,0.14402701868429177,1,0,,3,6,0.011996746644977633,1,0.0,0,,0
34,3.0,1,2.0,0,0.07974869718373795,1,0,,3,6,0.022570150467669785,7,0.0,0,,0
37,6.0,1,1.0,0,0.08483285820638062,0,0,,3,6,0.014640097600650671,3,0.0,0,,0
30,0.0,1,0.0,0,0.08620376591070035,1,1,,3,6,0.04046360309068727,4,0.0,0,,0
44,5.0,1,1.0,0,0.0764258348010822,1,1,,3,6,0.055103700691337944,2,0.0,0,,0
31,0.0,0,0.0,0,0.07258547745719318,1,1,,3,6,0.11976413176087841,6,0.0,0,,0
41,6.0,1,1.0,0,0.074128883481924,1,1,,3,6,0.04046360309068727,1,0.0,0,,0
35,3.0,0,1.0,0,0.07280337007244929,1,0,,3,6,0.022976819845465637,3,0.0,0,,0
38,3.0,1,2.0,0,0.07280337007244929,1,0,,3,6,0.03639690931272875,2,0.0,0,,0
31,3.0,1,1.0,0,0.07334810161058958,1,0,,3,6,0.04371695811305409,10,0.0,0,,0
54,6.0,0,1.0,0,0.07787845223612297,1,1,,3,6,0.04920699471329809,6,0.0,0,,0
35,1.0,1,0.0,0,0.0790859404790006,1,0,,3,6,0.026230174867832454,1,0.0,0,,0
49,5.0,1,1.0,0,0.07280337007244929,1,1,,3,6,0.010166734444896299,3,0.0,0,,0
26,3.0,0,1.0,0,0.23523323588691372,1,0,,3,6,0.04859699064660431,1,0.0,0,,0
28,3.0,1,2.0,0,0.07697056633922249,1,1,,3,6,0.036193574623830826,1,0.0,0,,0
32,0.0,0,0.0,0,0.07421967207161403,1,0,,3,6,0.016470109800732005,6,0.0,0,,0
33,8.0,0,,0,0.0743467760971801,1,0,,3,6,0.0664904432696218,1,0.0,0,,0
27,3.0,0,1.0,0,0.127367312476168,1,0,,3,6,0.12281415209434729,1,0.0,0,,0
31,3.0,1,1.0,0,0.07002523922793383,0,0,,3,6,0.027856852379015862,2,0.0,0,,0
42,0.0,1,0.0,0,0.07698872405716049,1,0,,3,6,0.014640097600650671,1,0.0,0,,0
39,5.0,0,1.0,0,0.08259038004103644,0,0,,3,6,0.04046360309068727,3,0.0,0,,0
34,0.0,1,0.0,0,0.08108328945218166,1,0,,3,6,0.07564050427002847,1,0.0,0,,0
25,6.0,0,1.0,0,0.08092894884970857,1,0,,3,6,0.03395689304595364,1,0.0,0,,0
45,0.0,1,1.0,0,0.0729940261107984,1,0,,3,6,0.1602277348515657,2,0.0,0,,0
28,0.0,1,0.0,0,0.10770250394930365,1,0,,3,6,0.02684017893452623,2,0.0,0,,0
49,7.0,1,1.0,0,0.07280337007244929,1,0,,3,6,0.010370069133794225,9,0.0,0,,0
48,3.0,1,1.0,0,0.07274889691863527,1,0,,3,6,0.032736884912566086,1,0.0,0,,0
44,3.0,1,2.0,0,0.08248143373340838,1,0,,3,6,0.005083367222448149,1,0.0,0,,0
51,5.0,1,1.0,0,0.07995751094002505,1,0,,3,6,0.19499796665311103,6,0.0,0,,0
33,0.0,0,0.0,0,0.07280337007244929,0,0,,3,6,0.0061000406669377795,1,0.0,0,,0
26,6.0,0,1.0,0,0.07076970566339222,1,1,,3,6,0.038430256201708014,1,0.0,0,,0
23,3.0,0,1.0,1,0.0709240462658653,1,0,,3,6,0.056323708824725496,1,0.0,0,,0
43,3.0,1,2.0,0,0.07280337007244929,1,0,,3,6,0.04371695811305409,3,0.0,0,,0
38,5.0,1,1.0,0,0.1148384870989414,1,0,,3,6,0.027043513623424158,3,0.0,0,,0
57,1.0,1,1.0,0,0.08106513173424364,1,0,,3,6,0.037210248068320455,2,0.0,0,,0
40,0.0,0,0.0,0,0.08955386487026311,1,0,,3,6,0.027246848312322082,3,0.0,0,,0
41,3.0,1,2.0,0,0.09273146550941477,1,0,,3,6,0.04290361935746238,5,0.0,0,,0
43,3.0,1,,0,0.07920396564559766,1,0,,3,6,0.016266775111834077,4,0.0,0,,0
39,0.0,1,0.0,0,0.07880449585096146,1,0,,3,6,0.044733631557543715,3,0.0,0,,0
37,5.0,1,,0,0.09310369872714397,1,0,,3,6,0.10065067100447336,2,0.0,0,,0
27,5.0,0,1.0,0,0.0754816334683057,1,0,,3,6,0.030093533956893046,13,0.0,0,,0
30,3.0,1,1.0,1,0.07263995061100721,0,0,,3,6,0.03192354615697438,2,0.0,0,,0
39,0.0,0,1.0,0,0.08753835817914404,1,0,,3,6,0.07076047173647824,2,0.0,0,,0
34,3.0,0,2.0,0,0.07503676937882447,0,0,,3,6,0.016470109800732005,5,0.0,0,,0
28,1.0,0,1.0,1,0.07009787009968588,1,0,,3,6,0.11366409109394063,7,0.0,0,,0
43,3.0,1,2.0,0,0.10122927750440325,1,0,,3,6,0.08967059780398536,3,0.0,0,,0
41,0.0,1,0.0,0,0.07677083144190439,1,0,,3,6,0.0028466856445709637,21,0.0,0,,0
38,0.0,1,0.0,0,0.08170065186207398,0,0,,3,6,0.134607564050427,5,0.0,0,,0
31,3.0,1,2.0,0,0.07803279283859604,1,1,,3,6,0.04676697844652298,3,0.0,0,,0
34,5.0,0,1.0,0,0.08418825921958129,0,0,,3,6,0.01769011793411956,3,0.0,0,,0
61,4.0,1,2.0,0,0.07549071232727471,1,1,,3,6,0.0656771045140301,2,0.0,0,,0
38,3.0,1,2.0,0,0.0952463094438291,1,0,,3,6,0.03578690524603497,2,0.0,0,,0
31,5.0,0,1.0,0,0.07895883645343453,1,0,,3,6,0.02379015860105734,4,0.0,0,,0
45,6.0,0,2.0,0,0.08998965010077534,1,0,,3,6,0.2559983733224888,6,0.0,0,,1
28,3.0,0,2.0,0,0.07280337007244929,1,1,,3,6,0.07726718178121188,4,0.0,0,,0
45,5.0,1,1.0,0,0.06783723421640368,1,0,,3,6,0.04351362342415616,2,0.0,0,,0
39,3.0,1,2.0,0,0.07975777604270695,1,0,,3,6,0.0711671411142741,3,0.0,0,,0
29,6.0,1,2.0,0,0.07925843879941169,1,0,,3,6,0.027653517690117934,4,0.0,0,,0
26,1.0,0,1.0,0,0.07774226935158789,1,1,,3,6,0.011386742578283855,5,0.0,0,,0
36,0.0,1,0.0,0,0.32119187260545096,1,0,,3,6,0.014436762911752745,2,0.0,0,,0
54,5.0,1,2.0,0,0.08166433642619796,1,0,,3,6,0.027856852379015862,3,0.0,0,,0
58,1.0,1,,0,0.07094220398380331,1,0,,3,6,0.10105734038226921,2,0.0,0,,0
45,3.0,1,2.0,0,0.07456466871243622,1,1,,3,6,0.016470109800732005,2,0.0,0,,0
30,1.0,0,0.0,0,0.07512755796851452,1,0,,3,6,0.05612037413582757,2,0.0,0,,0
52,5.0,1,1.0,0,0.07343889020027963,1,0,,3,6,0.013826758845058967,2,0.0,0,,0
28,6.0,0,2.0,0,0.07554518548108874,0,0,,3,6,0.050427002846685644,9,0.0,0,,0
42,3.0,1,2.0,0,0.08203656964392715,1,0,,3,6,0.0022366815778771857,18,0.0,0,,0
45,6.0,1,1.0,0,0.10583225900168866,1,1,,3,6,0.06364375762505084,7,0.0,0,,0
57,4.0,1,2.0,0,0.07125088518874947,1,0,,3,6,0.08072387149247662,2,0.0,0,,0
52,8.0,1,1.0,0,0.09323988161167904,1,0,,3,6,0.011793411956079707,9,0.0,0,,0
39,0.0,1,0.0,0,0.07280337007244929,1,0,,3,6,0.03334688897925986,2,0.0,0,,0
35,5.0,1,1.0,0,0.07201350934214588,1,0,,3,6,0.2771451809678731,7,0.0,0,,1
39,5.0,0,1.0,0,0.07777858478746391,1,0,,3,6,0.06018706791378609,2,0.0,0,,0
28,5.0,1,1.0,0,0.08716612496141485,1,0,,3,6,0.1659211061407076,2,0.0,0,,0
38,3.0,1,1.0,0,0.07538176601964665,1,1,,3,6,0.20943472956486375,6,0.0,0,,0
38,3.0,0,,0,0.07289415866213934,1,0,,3,6,0.054087027246848315,10,0.0,0,,0
30,1.0,0,0.0,0,0.07672543714705936,1,1,,3,6,0.036600244001626675,3,0.0,0,,0
31,0.0,0,0.0,0,0.07094220398380331,1,0,,3,6,0.011386742578283855,12,0.0,0,,0
32,6.0,1,1.0,0,0.09818785974978665,1,0,,3,6,0.029076860512403414,8,0.0,0,,0
44,3.0,1,2.0,0,0.09965863490276541,1,0,,3,6,0.04656364375762505,2,0.0,0,,0
31,1.0,0,1.0,0,0.07466453616109528,1,0,,3,6,0.06954046360309069,2,0.0,0,,0
28,3.0,1,1.0,0,0.1237448477475351,1,0,,3,6,0.06913379422529484,2,0.0,0,,0
37,5.0,1,1.0,0,0.08501443538576071,1,0,,3,6,0.011996746644977633,2,0.0,0,,0
57,4.0,1,,0,0.0756722895066548,1,0,,3,6,0.014640097600650671,8,0.0,0,,0
36,0.0,1,0.0,0,0.07280337007244929,1,1,,3,6,0.12179747864985767,3,0.0,0,,0
35,5.0,0,1.0,0,0.0927859386632288,1,0,,3,6,0.0719804798698658,3,0.0,0,,0
34,3.0,1,1.0,0,0.07362046737965973,1,0,,3,6,0.0156567710451403,8,0.0,0,,0
38,3.0,1,2.0,0,0.07856844551776733,1,0,,3,6,0.03192354615697438,2,0.0,0,,0
58,0.0,1,0.0,0,0.07325731302089954,1,0,,3,6,0.022163481089873933,4,0.0,0,,0
39,5.0,1,1.0,0,0.07322099758502351,0,0,,3,6,0.03802358682391216,2,0.0,0,,0
45,1.0,0,1.0,0,0.08228169883609028,1,0,,3,6,0.04859699064660431,8,0.0,0,,0
48,3.0,1,1.0,0,0.07961251429920288,1,0,,3,6,0.050020333468889795,5,0.0,0,,0
23,3.0,0,1.0,0,0.1098814301018648,1,0,,3,6,0.023993493289955266,7,0.0,0,,0
42,1.0,1,0.0,0,0.074137962340893,1,0,,3,6,0.0516470109800732,21,0.0,0,,0
35,0.0,1,0.0,0,0.07550887004521271,1,0,,3,6,0.0571370475803172,7,0.0,0,,0
29,5.0,0,,0,0.09171463330488624,1,0,,3,6,0.01911346075640504,2,0.0,0,,0
48,2.0,1,1.0,0,0.07446480126377716,1,0,,3,6,0.041276941846278975,9,0.0,0,,0
41,0.0,0,0.0,0,0.07512755796851452,1,0,,3,6,0.028466856445709638,6,0.0,0,,0
55,,1,1.0,1,0.0709149674068963,1,0,,3,6,0.030093533956893046,2,0.0,0,,0
27,3.0,1,2.0,0,0.08190038675939208,1,0,,3,6,0.11854412362749085,1,0.0,0,,0
28,3.0,1,1.0,0,0.07487334991738238,1,0,,3,6,0.06669377795851972,9,0.0,0,,0
44,6.0,1,1.0,0,0.06759210502424055,1,0,,3,6,0.03497356649044327,2,0.0,0,,0
37,3.0,0,1.0,0,0.07531821400686362,1,0,,3,6,0.01769011793411956,6,0.0,0,,0
57,6.0,0,1.0,0,0.08578613839812613,1,0,,3,6,0.1354209028060187,5,0.0,0,,0
29,7.0,1,0.0,0,0.10849236467960707,1,0,,3,6,0.014843432289548597,4,0.0,0,,0
53,6.0,1,1.0,0,0.0731937610081165,1,0,,3,6,0.014233428222854819,6,0.0,0,,0
27,1.0,0,1.0,0,0.07283060664935631,0,0,,3,6,0.013826758845058967,6,0.0,0,,0
32,0.0,0,0.0,0,0.07399270059738892,0,0,,3,6,0.05429036193574624,3,0.0,0,,0
25,0.0,0,0.0,0,0.09458355273909175,1,0,,3,6,0.03924359495729972,2,0.0,0,,0
56,5.0,1,2.0,0,0.07468269387903329,1,0,,3,6,0.017893452623017485,4,0.0,0,,0
36,3.0,1,1.0,0,0.12990939298748932,1,0,,3,6,0.0038633590890605938,20,0.0,0,,0
34,6.0,0,2.0,0,0.07874094383817842,0,0,,3,6,0.12281415209434729,14,0.0,0,,0
42,0.0,1,0.0,0,0.06909011675412634,0,0,,3,6,0.05896705978039853,3,0.0,0,,0
49,3.0,1,2.0,0,0.07631688849345414,1,1,,3,6,0.013623424156161041,5,0.0,0,,0
39,3.0,1,2.0,0,0.09654458627639678,1,0,,3,6,0.017893452623017485,6,0.0,0,,0
50,5.0,1,1.0,0,0.10043033791513083,1,0,,3,6,0.022976819845465637,4,0.0,0,,0
27,3.0,1,2.0,0,0.07334810161058958,1,0,,3,6,0.1118340788938593,1,0.0,0,,0
27,10.0,0,1.0,0,0.07550887004521271,1,0,,3,6,0.01057340382269215,1,0.0,0,,0
41,1.0,1,1.0,0,0.07283060664935631,1,1,,3,6,0.04005693371289142,3,0.0,0,,0
33,3.0,1,1.0,0,0.06909011675412634,1,0,,3,6,0.04778365189101261,3,0.0,0,,0
34,0.0,1,0.0,0,0.07483703448150636,0,0,,3,6,0.024400162667751118,11,0.0,0,,0
30,1.0,0,1.0,0,0.10101138488914713,1,0,,3,6,0.3082553883692558,2,0.0,0,,0
26,3.0,0,1.0,0,0.0891634739345959,1,0,,3,6,0.0056933712891419274,19,0.0,0,,0
51,3.0,1,2.0,0,0.07555426434005774,1,0,,3,6,0.01769011793411956,7,0.0,0,,0
31,1.0,0,0.0,0,0.07571768380149983,1,0,,3,6,0.005083367222448149,16,0.0,0,,0
51,1.0,0,0.0,0,0.1746863254226209,1,0,,3,6,0.030703538023586822,7,0.0,0,,0
29,5.0,0,0.0,0,0.11580992500862491,1,0,,3,6,0.045953639690931275,1,0.0,0,,0
44,8.0,1,1.0,1,0.06821854629310188,1,0,,3,6,0.022976819845465637,11,0.0,0,,0
28,3.0,1,1.0,0,0.09057977593376064,1,0,,3,6,0.03985359902399349,1,0.0,0,,0
46,5.0,1,2.0,0,0.06976195231783269,1,0,,3,6,0.05530703538023587,1,0.0,0,,0
23,3.0,0,2.0,0,0.1511266863980535,1,0,,3,6,0.0571370475803172,1,0.0,0,,0
32,1.0,0,0.0,0,0.1298276832567683,1,0,,3,6,0.2716551443676291,4,0.0,0,,1
31,5.0,0,1.0,0,0.07677083144190439,1,1,,4,6,0.0351769011793412,14,0.0,0,,0
33,0.0,1,0.0,0,0.08171880958001199,0,0,,4,6,0.1494509963399756,17,0.0,0,,0
35,0.0,1,,0,0.08304432298948668,1,0,,4,6,0.09292395282635217,1,0.0,0,,0
36,1.0,0,1.0,0,0.1409220489168921,1,0,,4,6,0.005083367222448149,1,0.0,0,,0
57,5.0,1,1.0,0,0.0686180160877381,1,1,,4,6,0.029483529890199266,8,0.0,0,,0
36,6.0,1,1.0,0,0.08092894884970857,1,1,,4,6,0.12647417649450995,1,0.0,0,,0
41,1.0,1,,0,0.06248978628365987,1,1,,4,6,0.018096787311915413,1,0.0,0,,0
41,5.0,0,1.0,0,0.0764349136600512,1,0,,4,6,0.020130134200894673,6,0.0,0,,0
45,1.0,1,1.0,0,0.08190946561836109,1,0,,4,6,0.014436762911752745,1,0.0,0,,0
48,3.0,0,2.0,0,0.09039819875438054,1,0,,4,6,0.08275721838145587,1,0.0,0,,0
29,6.0,0,1.0,0,0.06801881139578378,1,1,,4,6,0.0508336722244815,1,0.0,0,,0
45,0.0,1,1.0,0,0.07865015524848837,1,0,,4,6,0.12871085807238714,1,0.0,0,,1
33,0.0,1,0.0,0,0.08338024077133986,1,0,,4,6,0.0939406262708418,2,0.0,0,,0
51,3.0,1,1.0,0,0.07196811504730086,1,0,,4,6,0.0056933712891419274,4,0.0,0,,0
38,5.0,1,0.0,0,0.07590833983984893,1,0,,4,6,0.23139487596583977,1,0.0,0,,0
59,0.0,1,0.0,0,0.08742941187151598,1,0,,4,6,0.02175681171207808,2,0.0,0,,0
46,1.0,1,1.0,0,0.07280337007244929,1,0,,4,6,0.04920699471329809,5,0.0,0,,0
31,1.0,1,1.0,0,0.1707370217711038,1,0,,4,6,0.02745018300122001,2,0.0,0,,0
49,6.0,0,1.0,0,0.07559965863490277,1,0,,4,6,0.019520130134200894,3,0.0,0,,0
33,6.0,1,1.0,0,0.07315744557224048,1,0,,4,6,0.013420089467263115,4,0.0,0,,0
34,6.0,0,1.0,0,0.07514571568645252,1,0,,4,6,0.026636844245628306,2,0.0,0,,0
42,5.0,0,1.0,0,0.0758538666860349,1,0,,4,6,0.009353395689304595,2,0.0,0,,0
41,1.0,0,,0,0.07692517204437746,1,0,,4,6,0.05429036193574624,2,0.0,0,,0
49,3.0,1,2.0,0,0.06965300601020463,1,1,,4,6,0.04331028873525823,3,0.0,0,,0
24,3.0,1,1.0,0,0.06927169393350643,1,1,,4,6,0.2525416836112241,1,0.0,0,,1
48,3.0,1,2.0,0,0.07425598750749006,1,0,,4,6,0.022163481089873933,3,0.0,0,,0
43,1.0,1,1.0,0,0.07615346903201206,1,0,,4,6,0.015250101667344449,3,0.0,0,,0
44,0.0,1,0.0,0,0.07760608646705282,1,0,,4,6,0.026230174867832454,4,0.0,0,,0
44,3.0,1,2.0,0,0.0811922357598097,1,0,,4,6,0.018096787311915413,3,0.0,0,,0
52,5.0,1,1.0,0,0.09097924572839686,0,0,,4,6,0.020943472956486377,4,0.0,0,,0
54,3.0,1,2.0,0,0.07475532475078532,1,0,,4,6,0.014436762911752745,5,0.0,0,,0
